
system:index,Burned_Area,CO,DW_bare,DW_built,DW_crops,DW_flooded,DW_grass,DW_shrub,DW_trees,DW_water,LST_C,NBR,NDMI,NDVI,NO2,S1_VH,S1_VV,S1_VV_VH,S2_B11,S2_B12,S2_B4,S2_B8,SAVI,SO2,T21,confidence,day,fire_date,fire_label,latitude,longitude,month,sample_type,source,year,.geo
2_7146_0,0,0.03512982490724245,0.035595028568059205,0.18923604316078127,0.17383359875530005,0.04085172375198454,0.066856285254471,0.08505905973725021,0.2135774465277791,0.03883986575528979,27.447732050000013,0.39342722,0.18459389,0.5486564,2.623718529223688E-5,-14.90232002583316,-7.703385306155388,7.198934719677771,2043.0,1292.0,865.0,2968.0,0.8228772662058171,9.194188973255742E-5,0,0,0,NO_FIRE,0,10.72835609762546,76.79474551674402,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7924820629573,10.730376068807685]}"
2_7147_0,0,0.03604619186208777,0.05604772521606223,0.11409420268186792,0.27037243138660083,0.042532082541253076,0.08242388835854152,0.13782958207990637,0.13546794796870512,0.04273957685059444,28.092028819999996,0.18468642,0.041962776,0.3465996,1.9929221516307147E-5,-15.860873953464578,-8.808192820538997,7.052681132925581,2831.0,2119.0,1494.0,3079.0,0.5198425713348639,7.21722597503603E-5,0,0,0,NO_FIRE,0,11.028227508658203,79.72285299893008,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.72098988918694,11.026820112567126]}"
2_7148_0,0,0.032445871750340166,0.06751420295152527,0.047693621910487614,0.31064140531592643,0.047064843360716715,0.09832970017137435,0.17045534756751016,0.10930174651842278,0.04145432396147113,19.51621664000004,0.042754892,-0.099497125,0.28899336,2.1763374216074606E-5,-16.686972886093045,-9.092541338632254,7.5944315474607915,3061.0,2301.416666666667,1382.857142857143,2507.0,0.43343431561553286,5.130338264192366E-5,0,0,0,NO_FIRE,0,12.612692085821669,76.39475411059877,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.39722333794471,12.61683816545868]}"
2_7149_0,0,0.03400200252650404,0.08995888065478272,0.043754170600817925,0.23173298318664926,0.12075913166421849,0.07778995687498108,0.1295468699604766,0.12700058430474362,0.0658304396612734,30.484642819999976,0.08378831,-0.02667571,0.2318327,1.63749559092866E-5,-17.064865009108765,-10.27639886570622,6.788466143402545,2733.8,2191.0,1616.2,2591.7375,0.34770773000668304,4.716041516351131E-5,0,0,0,NO_FIRE,0,9.229116910593655,78.58917857615158,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58911263119634,9.230189544328084]}"
2_7150_0,0,0.03639852604850301,0.10852387733415098,0.04898196895031587,0.44617213331067057,0.04266100417932167,0.06349489422556122,0.1274694085963454,0.05412597011993913,0.04492513825158205,37.72742720000002,0.120322704,-0.025571521,0.2591532,2.7927912981628167E-5,-19.74518097954333,-11.1076557353173,8.637525244226032,2490.75,1858.2083333333335,1392.4,2366.541666666667,0.3886780616802584,1.3429486762734375E-4,0,0,0,NO_FIRE,0,17.178477502229924,75.80904215730467,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,17.180279808785848]}"
2_7151_0,0,0.03373187722420494,0.03310425659520146,0.07023761608718854,0.1363320684708331,0.03294720307356962,0.04455015846811559,0.04963078540142463,0.5047614070505876,0.040299013135549816,28.29711001999999,0.54095215,0.27188313,0.7253456,1.968501882990061E-5,-14.589181411948458,-7.664527321039213,6.924654090909245,1607.5,836.5,447.0,2808.0,1.0878513285209646,-4.778698393898485E-6,0,0,0,NO_FIRE,0,14.018310323990669,75.74135975503907,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.74145318053746,14.018210008685134]}"
2_7152_0,0,0.03726197343926035,0.059436747014322985,0.04146534334202962,0.2104864570511771,0.0561754889952551,0.05235810725883182,0.2372038296390591,0.2246764750951635,0.04196786321699619,35.254489730000046,0.08017118,-0.0575056,0.25738958,2.7243895128254027E-5,-17.245738513489894,-9.904408310706426,7.3413302027834675,2124.0,1612.0,1118.0,1893.0,0.386020255686535,1.0782850529096991E-4,0,0,0,NO_FIRE,0,18.078333968107792,77.6920220996451,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69079734707682,18.07859509290537]}"
2_7153_0,0,0.037235559186822406,0.054752244907258836,0.053555754056476335,0.29538101858148974,0.04646268352452251,0.05750229633930656,0.14333014421302964,0.17740152431307016,0.0467983388117756,31.95097340000001,0.22428541,0.044499822,0.42496356,2.6769554503558166E-5,-16.7480104972995,-10.419440404806362,6.328570092493138,2684.0,1859.0,1184.0,2934.0,0.6373679737768605,9.95135240697924E-5,0,0,0,NO_FIRE,0,17.7774736971517,78.93561039891524,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.93945559200296,17.773167896304734]}"
2_7154_0,0,0.034079129805606206,0.04090299210701214,0.12484749687873588,0.0926051896341069,0.030601611109070326,0.06108107311860183,0.13812872999803905,0.33679336364552076,0.03495418888573744,31.400672180000015,0.2751522,0.07845238,0.53763896,2.1163998431733832E-5,-16.75243969341437,-10.773903776134404,5.978535917279967,2580.3333333333335,1716.5,908.0,3019.6666666666665,0.8063558063558063,9.171238203437567E-5,0,0,0,NO_FIRE,0,11.57763876735677,78.40812361293395,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.40944957437243,11.574792435880035]}"
2_7155_0,0,0.042572138136879656,0.048138288851908365,0.03544250273388689,0.06374367326498032,0.038084361783188324,0.06102529037541345,0.15026700894510292,0.4905385720118394,0.033450230267708714,26.31124040000003,0.38857737,0.12901047,0.5720668,2.480862407955117E-5,-15.016725460948791,-8.743930236388803,6.272795224559989,2579.0,1472.0,910.0,3343.0,0.8579992946984836,9.084572021720403E-5,0,0,0,NO_FIRE,0,18.58910592571063,83.80198608239947,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.79934127908956,18.590634804853497]}"
2_7156_0,0,0.03929540642139081,0.04771414870906267,0.04267560014323819,0.31810734312360484,0.04374452022879961,0.08454863978771582,0.15383136788538346,0.1916328086628623,0.03766949463170022,33.51642656000001,0.2935082,0.099019915,0.47176975,3.43497767881492E-5,-15.814347697578368,-8.092540283860332,7.721807413718036,2272.166666666667,1513.8,994.75,2771.6,0.7075606939485246,1.3157761148159286E-4,0,0,0,NO_FIRE,0,16.434382069921956,80.25343689773786,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25099590681745,16.434678122966645]}"
2_7157_0,0,0.036465192421969744,0.05240375935241128,0.3538609590437828,0.14464943240763564,0.040704852901399136,0.0418186556322105,0.05821062717586756,0.06988506378944624,0.06105823918584396,33.465156260000015,0.3283462,0.16069992,0.4467285,3.06914757201911E-5,-16.53223292907029,-2.5445790703013396,13.987653858768951,2086.5,1459.0,1103.5,2885.5,0.6700087730292017,1.314496730993798E-4,0,0,0,NO_FIRE,0,15.45735514917043,76.47122539643013,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.46908856067427,15.455514463276367]}"
2_7158_0,0,0.0332187930205801,0.09627855782397092,0.04221983999013901,0.296828531101346,0.02917000903747976,0.1480172525998205,0.20370522151701154,0.06061207794584334,0.0381840280815959,34.825528220000024,-0.08452793,-0.20590001,0.22211957,2.143699916412331E-5,-17.081054993158006,-9.888353639155895,7.192701354002111,3515.5,2742.5,1473.5,2315.0,0.3331353919239905,3.079823349501406E-5,0,0,0,NO_FIRE,0,14.304060791821342,76.24828759084072,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.24450973964439,14.305670899603381]}"
2_7159_0,0,0.03570932981028777,0.05380919489967213,0.07007532040800223,0.21336167062294076,0.03276070053900846,0.08565449072259733,0.2279160422251814,0.15977604940152643,0.03338982255875387,33.577950920000035,0.05008234,-0.10041494,0.3172925,2.0116254049700238E-5,-16.457564469238438,-8.825254770988266,7.632309698250172,3315.0,2451.5,1404.5,2710.0,0.4758809234507898,9.25465255757378E-5,0,0,0,NO_FIRE,0,14.590282071348627,79.31207966276035,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.30776485849196,14.593131790521628]}"
2_7160_0,0,0.03183579217713014,0.03555250055107631,0.07294469535056698,0.050389416540335664,0.028072502500818747,0.03695912804993752,0.06251755947443216,0.5661558558257591,0.03331692489844404,21.616589930000032,0.38552436,0.15969503,0.61399484,2.0394175612636796E-5,-13.865115391100112,-7.083679097751006,6.781436293349106,2039.0,1248.0,673.0,2814.0,0.9208602150537634,3.96003635794848E-5,0,0,0,NO_FIRE,0,12.970996359227938,75.7938199020083,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,12.967181126265293]}"
2_7161_0,0,0.032368320903091885,0.04008660816749477,0.20148711414683773,0.11564974897824552,0.02971526590661834,0.039714517132581575,0.1430654101498911,0.24534519411542494,0.03813094397723351,31.419471290000047,0.0873919,-0.06387147,0.38814643,2.228605611199721E-5,-15.973409147558392,-7.680438323239934,8.29297082431846,2715.0,2005.0,1053.0,2389.0,0.5821350762527233,7.536756548708574E-5,0,0,0,NO_FIRE,0,13.393220745508815,76.04588429158187,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0468803771381,13.38938930980147]}"
2_7162_0,0,0.0357306216279155,0.06796423790769444,0.04152017963739733,0.3498332362052881,0.08219491824921635,0.08900643701458143,0.08839000060430004,0.10210151455572082,0.07156529277563095,19.401712970000005,0.24514374,0.1088047,0.40446976,2.1493599120068683E-5,-17.69331520665292,-10.197855122288134,7.495460084364785,2576.0,1943.0,1359.0,3205.0,0.6066381860006572,2.191984725079936E-6,0,0,0,NO_FIRE,0,10.658692444807357,79.34598449014513,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.34369746985674,10.658510846078123]}"
2_7163_0,0,0.03920047137236329,0.044090704086961016,0.1366247569590255,0.23929116172991968,0.047300470139210425,0.048085544137629097,0.10189484656546954,0.1795521084288204,0.048639286093896734,32.02787884999998,0.31692153,0.103218414,0.5224953,2.8374021838016167E-5,-16.34622182467653,-9.555637859647826,6.790583965028704,2152.5,1373.5,830.5,2648.0,0.7836303535498708,1.0323587955469052E-4,0,0,0,NO_FIRE,0,17.7089259156445,79.96618999063003,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.96353501589921,17.710285826416367]}"
2_7164_0,0,0.032198689737537395,0.05758547111150079,0.05650479126583181,0.12701949782078029,0.0343277794812378,0.10792404122499598,0.28242895688949704,0.1984509293310898,0.033905628555756365,29.913833479999994,0.12890902,-0.046449944,0.39243883,2.035081207830633E-5,-15.37793830698595,-8.945890134677374,6.432048172308576,3287.6666666666665,2311.625,1307.1538461538462,2995.8,0.5885898446507187,4.7371608732248905E-5,0,0,0,NO_FIRE,0,13.514995916694453,78.30879431594872,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.31063489311929,13.515153449578202]}"
2_7165_0,0,0.039736818893985046,0.05198773756945649,0.04308123557935827,0.2753465789316509,0.06505412541222401,0.069802930784555,0.06962530949833588,0.15329159879519677,0.14507160984122983,24.629574560000037,0.511041,0.275208,0.5045151,2.790103022625604E-5,-17.022101726945497,-10.135054479814212,6.887047247131285,1633.5,930.0,946.5,2874.0,0.756673645642502,1.3451038389554763E-4,0,0,0,NO_FIRE,0,16.854253889750733,81.60163731861309,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.59846883299674,16.856886306502822]}"
2_7166_0,1,0.04005976657739007,0.07337491390838598,0.03450271760812029,0.07692369414144196,0.03817142328383246,0.07183481948838259,0.1790944193053292,0.3997131401944595,0.046383630455238745,28.518141979999996,0.22510368,0.058899052,0.48316324,4.159972295804071E-5,-14.504530865194017,-7.7746311260319425,6.729899739162074,2199.0,1565.0,862.2,2474.25,0.7246362696474326,1.7742565371591602E-4,0,0,0,NO_FIRE,0,17.834073015722357,80.72101010056903,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7181198545596,17.8360499661931]}"
2_7167_0,0,0.03658828222846796,0.0810775869525969,0.04192027804674581,0.2561447586514987,0.07837826752802357,0.14587850096868352,0.11428682949626819,0.09939937267918139,0.06760427112458274,29.39771245999998,0.15397857,0.006590473,0.29269338,2.3869013764963014E-5,-17.419686087987124,-10.939319642858278,6.480366445128846,2977.0,2211.5,1650.5,3016.5,0.4389930369576861,6.781706791296771E-5,0,0,0,NO_FIRE,0,13.693944696612764,79.97761386213463,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,13.694816506402105]}"
2_7168_0,0,0.03523828744608127,0.04846178228035569,0.23320075738593005,0.21218180364424674,0.039703291753539816,0.05054650202509947,0.14231043340987526,0.09426580215222202,0.04262995068953993,36.60802565000006,0.23236461,0.09635536,0.42144123,3.105981806405909E-5,-16.543634975712706,-6.636776352435883,9.906858623276822,1983.5,1499.0,979.5,2406.5,0.6320685073084306,5.1895033329545704E-5,0,0,0,NO_FIRE,0,16.42701061089332,74.51441939591457,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.51076124129371,16.425694970125452]}"
2_7169_0,0,0.03577230989523707,0.10198053797096784,0.04059034330641915,0.4807776507102595,0.027471541675963794,0.06691051214323218,0.12757848344486336,0.0539968129135026,0.0333511254123958,35.758647680000024,0.0019107173,-0.104625896,0.27441448,2.582376102775301E-5,-18.768181354151487,-11.609432921878733,7.158748432272754,3558.0,2873.0,1642.0,2884.0,0.41157627305865463,1.3383656712662774E-5,0,0,0,NO_FIRE,0,14.774317022526244,76.82588800629682,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.82841467432208,14.772794847345532]}"
2_7170_0,0,0.03844174560920835,0.03730016407526789,0.09613062984370176,0.061657380184999874,0.13226619997482386,0.11164117958997527,0.0872719696828074,0.2389256208834629,0.07384414161225,27.65452226000002,0.43620872,0.18398692,0.53804564,2.2547493044103557E-5,-14.971775206408054,-8.706875130232275,6.264900076175779,1830.0,1042.3214285714284,797.5,2655.222222222222,0.8069516393706362,-6.672799394165298E-6,0,0,0,NO_FIRE,0,10.189176834811095,76.27756558499763,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28044235100917,10.191386898335972]}"
2_7171_0,0,0.03937199435427314,0.054026076309382914,0.03368759674485773,0.040499782753176984,0.028985259872861206,0.059196337834000586,0.13344063018448651,0.5668788144970313,0.03595381242688745,28.652584100000013,0.43506745,0.14957194,0.6474839,2.8237939515813682E-5,-13.816463857517839,-7.416442124197888,6.40002173331995,2066.2,1099.5,597.625,2793.0,0.9710826053300895,1.5577957209858597E-4,0,0,0,NO_FIRE,0,17.99649371984871,80.43574158540224,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.43964211648256,17.997746717334614]}"
2_7172_0,0,0.039062884536036235,0.06342708636518746,0.08071237484303613,0.29891924870510894,0.0713727003229516,0.05619877550218787,0.08852634745250855,0.12377580413816586,0.09559274719850648,32.77984325,0.28189492,0.12261245,0.34266764,3.80694370133364E-5,-17.185523846413908,-10.485116102856198,6.70040774355771,2136.0,1531.0,1338.0,2733.0,0.5139383519587376,1.1127782515411467E-4,0,0,0,NO_FIRE,0,16.856697593984407,79.64856448333782,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.64912466645738,16.856886306502822]}"
2_7173_0,0,0.03782280784908882,0.08146006142272165,0.04099259083159268,0.4048762688137315,0.03637574999420731,0.10801431653089821,0.14111565402708948,0.06633278103200374,0.048104775698717545,36.813106850000054,0.06786012,-0.0793252,0.31034482,3.1219337953896144E-5,-16.421126555544603,-9.472898220755464,6.948228334789139,3007.0,2239.0,1350.0,2565.0,0.465457795939216,6.165851896139465E-5,0,0,0,NO_FIRE,0,15.862843053456505,77.97347570324713,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.96927508515387,15.859756341130153]}"
2_7174_0,0,0.03936878952448301,0.054461874447211074,0.0421563781608172,0.30226924211752637,0.06892088456596765,0.07759923293876152,0.10971448861959356,0.18281368405937595,0.0650874562561512,30.38210221999998,0.07089947,-0.083499365,0.37313432,3.012383400628053E-5,-17.050221034140655,-9.96988659308204,7.080334441058616,2991.0,2195.0,1155.0,2530.0,0.5596255596255596,1.752004348346582E-4,0,0,0,NO_FIRE,0,18.090434700404174,79.97727567732368,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,18.087578245746567]}"
2_7175_0,0,0.038379016474084086,0.034728618820996156,0.704013539328506,0.041324944185492186,0.03171765132408057,0.0347336580411398,0.035643877261983495,0.04148345290949302,0.03327858785632998,30.971710669999993,0.15747868,0.028275734,0.37893432,4.244558086185737E-5,-15.003703868866808,-4.605942223757635,10.397761645109172,2629.0,2025.0,1253.0,2782.0,0.5683310618262917,9.781165359928253E-5,0,0,0,NO_FIRE,0,13.132353632558784,80.03349349776258,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,13.128877877406808]}"
2_7176_0,0,0.035170321356721455,0.038460076708967485,0.037299040187564164,0.05757495043023179,0.02998573859480934,0.04782785150584661,0.1532399907009676,0.5472015101695433,0.034103596777034305,27.99974228000002,0.33557743,0.14800802,0.59888405,2.1382160221159507E-5,-12.463043995279879,-6.944012634511311,5.519031360768568,1914.0,1283.0,647.0,2579.0,0.8981868898186889,5.668457490125658E-5,0,0,0,NO_FIRE,0,12.991946348034269,78.94238954136453,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.93945559200296,12.994130584788879]}"
2_7177_0,0,0.03529210811996995,0.07514758641912561,0.04058656766605766,0.40649491595104337,0.03129244323455445,0.13332366681171823,0.12423482010869877,0.07008505319042699,0.03351574345572811,26.242880000000014,-0.08195638,-0.17321429,0.22974768,2.2886538909881033E-5,-18.97069922120067,-11.125452970641565,7.845246250559107,3942.0,3274.0,1740.0,2778.0,0.34458337944007966,8.860868488914615E-5,0,0,0,NO_FIRE,0,14.467127331619034,77.62317393422363,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61893212434725,14.467367650744894]}"
2_7178_0,0,0.037341529669819476,0.03270447407849133,0.08601697855629027,0.05309677126351744,0.03407965278020129,0.0373196218861267,0.045664405031129715,0.5888613401912153,0.04052265863865614,26.406944960000033,0.5297096,0.2412973,0.66768336,2.06511538435857E-5,-14.13756465970077,-6.947681622607832,7.189883037092938,1754.5,882.5,572.0,2870.5,1.001379610804531,6.333199433120068E-5,0,0,0,NO_FIRE,0,11.088288434699285,76.25968203225288,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.26247604532678,11.089702182455493]}"
2_7179_0,0,0.0363198880716618,0.059547023455213226,0.04647800960977163,0.2557056165765971,0.06071420586667955,0.06237371605820954,0.20709668585498417,0.17592523843715233,0.04172767082761441,34.24104680000005,0.14774579,-0.0056470586,0.29671678,2.5216438908261322E-5,-16.35277422291702,-9.218310278457627,7.134463944459393,2137.0,1569.0,1146.0,2113.0,0.4450069028992177,1.1305995142824746E-4,0,0,0,NO_FIRE,0,17.59443248911459,76.70543384191953,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70265053454534,17.59350483948083]}"
2_7180_0,0,0.03445493595854915,0.052690587617689744,0.05468733843008522,0.0864164013764821,0.03675533201021608,0.07066508741991129,0.2305397629243089,0.26978178153513,0.054951688725850545,20.273308069999985,0.033175357,-0.117964394,0.29385388,3.5578221419457805E-5,-15.390049098018746,-8.061972454453814,7.328076643564932,3108.5,2295.0,1338.5,2452.5,0.44072266912831337,5.904326878851487E-5,0,0,0,NO_FIRE,0,12.795810732896694,77.40361237128504,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40333645615857,12.796501222282584]}"
2_7181_0,0,0.03438689727309299,0.07412942619994282,0.04527521628886461,0.4521628285385668,0.04072727941907942,0.0600639614649117,0.11623912273906171,0.08789902760647238,0.05677075684070587,40.87200560000002,-0.007276507,-0.1308305,0.23345172,2.7355980338645906E-5,-21.019129884508985,-12.153437241040304,8.86569264346868,2485.0,1938.0,1187.0,1910.0,0.35012106537530263,5.433875099274135E-5,0,0,0,NO_FIRE,0,15.548068383119938,75.846405219095,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8492510146318,15.54534599168832]}"
2_7182_0,0,0.04070186881351174,0.06786938541699783,0.0514480199526588,0.26956106527359225,0.04556343753574765,0.11193111625834717,0.1607217118216795,0.1701071561947174,0.04505290036468068,31.98173558000002,0.15912153,0.015149275,0.36845127,3.8659945195879786E-5,-15.990834530162225,-9.25535332766935,6.735481202492874,2378.4285714285716,1778.5,1131.4285714285713,2451.6,0.5525997919050258,1.9462286371844289E-4,0,0,0,NO_FIRE,0,19.69405886597382,78.79484810883056,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.79572514654383,19.69556260432051]}"
2_7183_0,1,0.03566147797122909,0.04882864946160804,0.0358479431985567,0.04428082220538548,0.03031255984255536,0.03405956103410007,0.24484696122112148,0.4612378475086933,0.03367905777342843,28.242421700000023,0.026025176,-0.10501853,0.3278033,2.1796222019419914E-5,-14.900333851654334,-6.699245818531876,8.201088033122458,2734.0,2102.0,1121.0,2214.3333333333335,0.4916312765425931,1.0034491259974447E-4,0,0,0,NO_FIRE,0,14.923110331240672,79.2174866500863,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.21793333008,14.92550844564585]}"
2_7184_0,0,0.04069991519539553,0.08512872377217844,0.039060006849467754,0.1447528386488557,0.0348788318545397,0.17296248147713728,0.20809915673854792,0.16991015342224774,0.0399644012755618,32.08427618000002,0.105472445,-0.07141721,0.42009243,3.067043240702415E-5,-15.691968196929158,-8.31873031459395,7.373237882335209,3368.0,2362.0,1192.0,2919.0,0.6300620211601605,1.4984899751887355E-4,0,0,0,NO_FIRE,0,17.79882853817937,80.94599281659241,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.94269867558948,17.80011735482832]}"
2_7185_0,0,0.035509024779395965,0.05224085714860213,0.08451228186724678,0.22550480561478745,0.0634074968374556,0.06982426117322156,0.10285549293020887,0.13309276004927972,0.1106164623384497,35.07333467000001,0.25399414,0.10659275,0.43607813,3.403266410096483E-5,-16.592569237438482,-10.076127896777454,6.516441340661029,1940.6666666666667,1430.0,943.9090909090909,2403.75,0.6540195086852341,1.543285483203621E-4,0,0,0,NO_FIRE,0,16.259034934957196,75.35170786613553,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.35517760836606,16.255015066142743]}"
2_7186_0,0,0.03952174621092885,0.04934717653490299,0.04196416170393326,0.29877012676312303,0.040906721859105995,0.0811745611979265,0.1537850941293778,0.1998740789594547,0.03478782111778855,34.57259474,0.17518911,-0.01670886,0.40614253,2.9508300646416636E-5,-15.490721943874862,-9.00861599387002,6.482105950004842,3012.0,2044.5,1230.25,2913.0,0.6091402714932127,1.7283698117984573E-4,0,0,0,NO_FIRE,0,17.270946756632632,80.31804846949497,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.31387797670583,17.2701113371978]}"
2_7187_0,0,0.037193144424686915,0.0365657688544548,0.027204292217031755,0.02846168042556878,0.04013891880241956,0.029877111811111582,0.030150327459968467,0.03581372113462458,0.7411873118971732,23.04532229000006,0.30028766,0.17968279,-0.12285416,3.297498410010068E-5,-25.569706556641698,-20.513275504983515,5.056431051658183,340.5,263.5,626.8333333333334,489.6666666666667,-0.18419874664279323,5.4571058065424495E-5,0,0,0,NO_FIRE,0,14.840431267706883,78.32614821493286,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.32860119880168,14.844660070075093]}"
2_7188_0,0,0.0371986528845492,0.08105674934401912,0.04577932693064213,0.4424101978197302,0.04564849976572747,0.08606964001726163,0.10108223081394833,0.07033421681262553,0.05443394370377064,39.231356000000005,0.04670039,-0.07399313,0.27081004,4.5443193094942974E-5,-19.911204624593676,-9.80746237682561,10.103742247768066,2580.0,2026.0,1276.4166666666665,2224.5,0.4061570316776544,8.848229939101111E-5,0,0,0,NO_FIRE,0,14.617550113172761,78.54364547833697,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.54419686699036,14.620081249045214]}"
2_7189_0,0,0.03376369159252059,0.03949427559334589,0.41473670112655353,0.13055852537141427,0.03721656607414939,0.04333104917436446,0.06472473661415279,0.07790627140600823,0.04818736900281357,33.32501744000001,0.16235718,0.03102498,0.38516662,2.4290878206543422E-5,-16.464627237048514,-6.382074460055968,10.082552776992546,2725.0,2089.5,1287.0,2899.5,0.5776809171244328,8.530166671027286E-5,0,0,0,NO_FIRE,0,12.521516313673711,78.1902652007507,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19385390618375,12.518023484205532]}"
2_7190_0,0,0.0373463823348067,0.0852086621550067,0.040084464815057196,0.4824157689678638,0.04011703753106607,0.08386544694076292,0.07501065748510882,0.06655561214817378,0.06045247984972472,35.44077182000001,-0.020210527,-0.12568101,0.31394693,2.9106445511932994E-5,-19.629281272963823,-9.630807520655392,9.998473752308431,2996.0,2423.0,1215.0,2327.0,0.4708539167254764,6.62889275616321E-5,0,0,0,NO_FIRE,0,15.731932494142642,77.96365928901086,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.96029193231267,15.73399220135342]}"
2_7191_0,0,0.038516310314091036,0.03588482120539993,0.6724931348115206,0.037473624929164846,0.03523109713957335,0.03578826399364819,0.03558967872522771,0.04822295092744753,0.04965588513296097,35.885114420000036,0.11281812,0.005920624,0.30404103,3.303649823801834E-5,-12.244330034938454,-5.48972065894949,6.754609375988964,2161.090909090909,1743.4285714285713,1167.1,2186.8333333333335,0.4559935607603869,1.1941222244430548E-5,0,0,0,NO_FIRE,0,9.935356756524845,76.26404969265054,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.26247604532678,9.93087546594131]}"
