system:index,Burned_Area,CO,DW_bare,DW_built,DW_crops,DW_flooded,DW_grass,DW_shrub,DW_trees,DW_water,LST_C,NBR,NDMI,NDVI,NO2,S1_VH,S1_VV,S1_VV_VH,S2_B11,S2_B12,S2_B4,S2_B8,SO2,T21,confidence,day,fire_date,fire_label,latitude,longitude,month,sample_type,source,.geo,S2_B4_refl,S2_B8_refl,S2_B11_refl,S2_B12_refl,DW_water_norm,DW_trees_norm,DW_grass_norm,DW_flooded_norm,DW_crops_norm,DW_shrub_norm,DW_built_norm,DW_bare_norm,DW_dominant_class,DW_dominant_prob,atmospheric_SO2_NO2_ratio,dist_to_industrial_km,nearest_facility_name,nearest_facility_category,is_industrial_zone,industrial_density_5km,industrial_density_15km,industrial_density_30km,industrial_proximity_score,month_sin,month_cos,day_sin,day_cos,spatial_cluster_id,recurrence_count_1km,active_months_count,persistence_score,is_recurrent_hotspot,vegetation_stress_index,fuel_dryness_indicator,thermal_vegetation_ratio,built_industrial_interaction,radar_biomass_proxy,industrial_gas_emission_score
2_7853_0,0,0.0361965221414535,0.0658230214778866,0.1065292853773349,0.14346136824627,0.0521252827741028,0.0612855421246162,0.2447806452622725,0.1391743576220636,0.0490944389963433,32.904600980000055,0.13780779,-0.002089864,0.3760807,2.2700097056461605e-05,-15.759387564579509,-9.121739319095076,6.637648245484433,2877.0,2171.0,1299.0,2865.0,2.7317126437876173e-05,0.0,0,0,NO_FIRE,0,13.007754985671244,79.31005542480747,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.30776485849196,13.01209689047127]}",0.1299,0.2865,0.2877,0.2171,0.0569360114133252,0.1614038774249407,0.0710743293377661,0.0604509544384481,0.166375627603144,0.2838780500873413,0.1235445955202602,0.0763365541747741,shrub,0.2838780500873413,1.203392495192012,9.31,SIPCOT Ranipet Industrial Estate,Chemical / Leather,0,0,1,1,0.3942,0.0,-1.0,0.1012,-0.9949,7718,1,1,0.0833,0,1.011173313419601,0.8639940744607595,37.558869839274,0.04870127955408657,-104.60527121794037,0.06201014214434224
2_7854_0,0,0.0360758251612421,0.0670961084833834,0.0533368818093246,0.3019792787187422,0.0329311718426955,0.1093193731018497,0.2298436333852199,0.0839695855393074,0.0323000124287015,33.58478696000003,0.051023193,-0.06094588,0.35015774,2.681374174285845e-05,-16.398155041530693,-9.24107512276319,7.157079918767503,3264.0,2608.5,1390.5,2889.0,4.314047096171808e-05,0.0,0,0,NO_FIRE,0,15.400364997852057,78.04721010273377,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.05012346072463,15.401615546229197]}",0.13905,0.2889,0.3264,0.26085,0.0354642753232877,0.0921956456494178,0.1200288190108622,0.0361572661164082,0.3315626056197108,0.2523602092621836,0.0585620165177003,0.073669162500429,crops,0.3315626056197108,1.608894102711647,88.37,Rayalaseema Thermal Power Station (RTPS),Thermal Power,0,0,0,0,0.0001,0.0,-1.0,0.1012,-0.9949,7719,1,1,0.0833,0,1.4214569158508374,1.0068130336022052,39.504183023729254,5.85620165177003e-06,-117.36290615257542,0.11567574470327929
2_7855_0,0,0.0387146877623867,0.0768007298148321,0.0403901834400709,0.2874123364454135,0.038429139054973,0.0849682970755648,0.2380909179654819,0.108013599126769,0.0390065663219006,36.36192821000003,0.11266071,-0.03514739,0.31699768,2.677169509468292e-05,-15.63100651507277,-8.725532755365858,6.905473759706911,2739.0,2036.0,1324.0,2553.0,9.475444576728156e-05,0.0,0,0,NO_FIRE,0,16.319159688613993,79.63874908820173,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.64014151361619,16.31789713603111]}",0.1324,0.2553,0.2739,0.2036,0.0427182822910635,0.1182917609484746,0.0930535559144306,0.0420859092493656,0.3147613973731348,0.260746740962877,0.0442335591331464,0.0841087941275072,crops,0.3147613973731348,3.53935174564649,28.26,Macherla Cement Cluster Palnadu,Cement,0,0,0,1,0.0592,0.0,-1.0,0.1012,-0.9949,7720,1,1,0.0833,0,1.249400242234123,0.9185269500879532,44.506770459862295,0.002618626700682267,-107.93950532764278,0.2536737130947331
2_7856_0,0,0.0346248607171644,0.0327523970295504,0.0358945968691059,0.0383654353884799,0.0292488446168761,0.0368968970092233,0.0497900061559693,0.6927125365548437,0.0341310618164879,23.68620104000001,0.40665868,0.15760168,0.6491415,1.8223814357696808e-05,-13.295770849273298,-6.693094028593047,6.602676820680251,2067.6666666666665,1198.5,604.5,2841.333333333333,9.639845686602812e-05,0.0,0,0,NO_FIRE,0,14.46836932647011,74.76487353379662,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.76228952084718,14.467367650744894]}",0.06045,0.2841333333333333,0.2067666666666666,0.11985,0.0359353099269122,0.729330948600336,0.038847353665607,0.0307950072565218,0.0403935224335724,0.0524220228511407,0.0377920695854174,0.0344837656804924,trees,0.729330948600336,5.289697040033462,141.07,Zuari Agro Chemicals Zuarinagar,Fertilizer,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,7721,1,1,0.0833,0,0.609288337227298,0.4998297311545824,20.612083925260738,0.0,-87.78767799957298,0.17567475822949397
2_7857_0,0,0.0332070647008494,0.0337790638656803,0.0242642092656482,0.0269270946133743,0.0467232752470644,0.0276236920703754,0.0286535681052892,0.0390357657646139,0.7450564006619431,25.294379450000008,0.37172773,0.23294118,-0.0609319,1.6910383792774107e-05,-27.484830257588847,-19.60132638568418,7.883503871904665,163.0,120.0,296.0,262.0,8.345570920396443e-05,0.0,0,0,NO_FIRE,0,13.690032914869352,75.60269036316859,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.60670588791953,13.685833353560911]}",0.0296,0.0262,0.0163,0.012,0.766469197284841,0.0401576471585515,0.0284175923707432,0.0480660943806658,0.0277009748190734,0.0294770668710387,0.0249615585908256,0.0347498685242606,water,0.766469197284841,4.935175347092091,105.97,Udupi Power Corporation (UPCL Nandikoor),Thermal Power,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,7722,1,1,0.0833,0,-1.7084623081829762,0.4819217860649215,57.60923977396674,0.0,-216.67676575434416,0.1411268072337189
2_7858_0,0,0.036173172048682,0.0515419115187027,0.0941042084372244,0.369127522312248,0.0499001056708108,0.0554946770157235,0.0995769947946358,0.1479323272718689,0.0526413151080935,33.95393311999999,0.251119,0.08878442,0.421108,3.13384365545926e-05,-16.37339278564213,-8.928700954541487,7.444691831100645,1696.0,1213.0,825.5,2026.5,0.0001119009941022,0.0,0,0,NO_FIRE,0,16.71136592061252,74.85659052166258,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.85212104925913,16.7131558610437]}",0.08255,0.20265,0.1696,0.1213,0.0571989837810153,0.160740262110407,0.0602993888742536,0.0542204412840899,0.4010864682713531,0.1081983400020513,0.1022517215056906,0.056004394171139,crops,0.4010864682713531,3.57072676255807,180.49,Zuari Agro Chemicals Zuarinagar,Fertilizer,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,7723,1,1,0.0833,0,0.6517510659384463,0.68239203476598,36.8620543085067,0.0,-121.89486351867221,0.35068022040676355
2_7859_0,0,0.0365925975248229,0.0518825532635673,0.0600535847109065,0.2734896870943802,0.0301078289842487,0.0606251085833223,0.2063716569153422,0.167551825881343,0.034981075880668,32.98663346000001,0.11076951,-0.034053657,0.3665021,2.1564651564384527e-05,-16.145055325423115,-9.58005503189868,6.5650002935244345,2922.25,2185.333333333333,1265.5,2729.777777777778,5.366514512073889e-05,0.0,0,0,NO_FIRE,0,14.384487329067614,79.53265515627248,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.53234367952184,14.386519275174138]}",0.12655,0.2729777777777777,0.292225,0.2185333333333333,0.0395238115039525,0.1893105519643848,0.068498046550309,0.0340177117944024,0.3090057858102346,0.2331716295835267,0.0678523030665914,0.0586201597265983,crops,0.3090057858102346,2.488570008215226,64.09,Sri Damodaram Sanjeevaiah (Krishnapatnam) TPS,Thermal Power,0,0,0,0,0.0016,0.0,-1.0,0.1012,-0.9949,7724,1,1,0.0833,0,1.2048621690727275,0.919512040100402,38.06872881208252,0.00010856368490654624,-105.99229295037098,0.11572701556808646
2_7860_0,0,0.0369518876382142,0.0821718408703981,0.0898004483453752,0.1597573569687526,0.0336653405379149,0.0602788243642343,0.3223708116316369,0.1054981811238186,0.0348792258051357,30.747830360000023,0.041533545,-0.09207077,0.29184148,2.806481850636636e-05,-16.181496430579013,-8.149434510515503,8.03206192006351,3333.0,2550.0,1519.0,2771.0,5.0063852982627807e-05,0.0,0,0,NO_FIRE,0,15.154220672400108,78.13946150545839,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.13995498913658,15.150087266675731]}",0.1519,0.2771,0.3333,0.255,0.0392597489044524,0.1187478220972356,0.067849312998426,0.0378934103550777,0.1798214718203033,0.3628577420121258,0.101078592547991,0.092491899264388,shrub,0.3628577420121258,1.7838651966080263,59.93,Rayalaseema Thermal Power Station (RTPS),Thermal Power,0,0,0,0,0.0025,0.0,-1.0,0.1012,-0.9949,7725,1,1,0.0833,0,1.9217548370587605,1.0467131995310204,38.830790172800775,0.00025269648136997747,-129.9707812896973,0.14050329476868578
2_7861_0,0,0.0343243584737999,0.1550636373285669,0.0407905030394128,0.2023052489724553,0.0279814118742554,0.1150326621427666,0.2990954280297349,0.0529448961072679,0.0287561254323615,36.87634022000003,-0.09003547,-0.19442287,0.17425324,2.1011124006779454e-05,-18.785856215606085,-11.644419663702877,7.141436551903208,4422.5,3573.0,2097.5,2982.75,2.750396758359489e-05,0.0,0,0,NO_FIRE,0,14.564541725831631,77.17952348300942,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17875763512869,14.566182331998041]}",0.20975,0.298275,0.44225,0.3573,0.0311898740177695,0.0574258393521679,0.1247683471335761,0.0303495932805741,0.2194271701667912,0.3244090982104258,0.0442427702547495,0.1681873075839456,shrub,0.3244090982104258,1.3090193354111117,85.93,Bellary Thermal Power Station (BTPS Kudatini),Thermal Power,0,0,0,0,0.0002,0.0,-1.0,0.1012,-0.9949,7726,1,1,0.0833,0,-18.27968037491888,1.301963294479199,54.69212164260424,8.8485540509499e-06,-134.15800023692736,0.05778892735773544
2_7862_0,0,0.0374790561814234,0.0641219819325112,0.0491781335158814,0.3902524680560154,0.0657415445894002,0.0662119553063906,0.0917429291312733,0.1162727167829871,0.0726344590676167,34.60335692000001,0.29151762,0.1656866,0.4231419,4.525869734289651e-05,-17.286914529389506,-9.157380880624096,8.12953364876541,1809.0,1386.5,1024.5,2527.5,0.0001371300660625,0.0,0,0,NO_FIRE,0,16.4758018230824,77.15939246771046,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1607913294463,16.479593887172623]}",0.10245,0.25275,0.1809,0.13865,0.0792817425551516,0.1269136401166746,0.0722714708976865,0.071758009630977,0.4259671800560536,0.1001389613416142,0.0536787658474802,0.0699902295543624,crops,0.4259671800560536,3.0299163279848367,24.06,Raichur Thermal Power Station (RTPS Shaktinagar),Thermal Power,0,0,0,2,0.0902,0.0,-1.0,0.1012,-0.9949,7727,1,1,0.0833,0,0.4372323397519996,0.591096343297892,37.484331412104694,0.0048418246794427145,-140.53455335000365,0.6206328156534091
2_7863_0,0,0.0376761559646496,0.0632938988960515,0.0368573501324042,0.3202239096654244,0.0314165178017738,0.0889114060391409,0.1401917321237329,0.1426556897767557,0.034210901062649,31.019562950000022,0.23181625,0.060223322,0.5225077,1.9611989141197127e-05,-14.995739170957904,-9.594384303116597,5.4013548678413095,2567.0,1806.0,908.25,2896.0,7.290159717144315e-05,0.0,0,0,NO_FIRE,0,15.358512564857818,79.39847059184996,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.39759638690391,15.35669978202322]}",0.090825,0.2896,0.2567,0.1806,0.0398839360728634,0.1663116209966846,0.1036551720201582,0.0366261731996865,0.3733251550057019,0.1634390766769825,0.0429692335143109,0.0737896325136116,crops,0.3733251550057019,3.717195468883132,122.6,Yerraguntla Cement Cluster Kadapa,Cement,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,7728,2,1,0.0833,1,0.7933052596172584,0.7219211726685825,30.336752427390053,0.0,-80.99730876793208,0.14297453321022704
2_7864_0,0,0.0326198314350851,0.0589764243184884,0.101781739586419,0.1678489382952315,0.0490814785348115,0.0689780337951804,0.2319419293539462,0.1463480025654795,0.0474444994186164,29.78736674000004,0.10620804,-0.05751319,0.3400985,2.0099896052538218e-05,-16.70711919743391,-9.926515902743326,6.780603294690586,2997.625,2158.5714285714284,1315.5555555555557,2671.5714285714284,6.471805747336e-05,0.0,0,0,NO_FIRE,0,13.476484006042956,78.63525805613516,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.63402839540231,13.47922083821342]}",0.1315555555555555,0.2671571428571428,0.2997625,0.2158571428571428,0.0543838176757363,0.1677531259947548,0.0790668857194418,0.0562602243168655,0.1923988274546325,0.2658661752555883,0.1166685208236202,0.0676024227593604,shrub,0.2658661752555883,3.21982050574771,97.16,SIPCOT Ranipet Industrial Estate,Chemical / Leather,0,0,0,0,0.0001,0.0,-1.0,0.1012,-0.9949,7729,1,1,0.0833,0,1.4070451254344205,0.9451967868159524,35.456993126401294,1.166685208236202e-05,-113.28434747490871,0.13008262279367303
2_7865_0,0,0.037150122251671,0.0614495301051647,0.0707839733804576,0.2027285209187539,0.0581731249330914,0.0546963422384578,0.1040308047086,0.0734435632621171,0.1765558487313683,35.05282655000002,0.042474836,-0.08511097,0.18404908,2.495193023469267e-05,-19.38900302610317,-12.535054540942037,6.853948485161137,1259.0,975.0,731.5,1061.5,7.793347219458199e-05,0.0,0,0,NO_FIRE,0,15.752225319821196,76.57433995065796,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.57688639476861,15.75195850703581]}",0.07315,0.10615,0.1259,0.0975,0.2201824166295707,0.0915913087056324,0.0682116899632451,0.0725475781329146,0.2528222994387787,0.1297365912783203,0.0882745399234306,0.0766335759281072,crops,0.2528222994387787,3.1233444251228644,63.47,JSW Steel Vijayanagar Toranagallu,Steel / Metallurgy,0,0,0,0,0.0018,0.0,-1.0,0.1012,-0.9949,7730,1,1,0.0833,0,2.7204616051225847,1.039021059507449,51.24314552107872,0.00015889417186217507,-132.89122791954452,0.19445905611465708
2_7866_0,0,0.0353189553569134,0.063582011340186,0.0411557483300566,0.4340588267240673,0.0312373871915042,0.1063118995912373,0.1413542778138071,0.0744895198196172,0.0354859477840363,37.22839628000003,-0.033912025,-0.13428986,0.27085552,2.817347746544014e-05,-17.264138626813168,-10.049670472611924,7.214468154201242,3518.0,2873.5,1540.5,2685.0,8.573888703850134e-05,0.0,0,0,NO_FIRE,0,14.920795090539354,75.76266444864599,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75941948621985,14.916525292804655]}",0.15405,0.2685,0.3518,0.28735,0.0382525390047436,0.0802969468276784,0.1146002950388053,0.0336727478499767,0.4678993583788418,0.1523746824649416,0.0443643742544513,0.068539056180561,crops,0.4678993583788418,3.043248287105331,62.95,Kirloskar Ferrous Industries Koppal,Steel / Metallurgy,0,0,0,0,0.0018,0.0,-1.0,0.1012,-0.9949,7731,1,1,0.0833,0,2.9666492539247864,1.1727559260895666,48.29490781878299,7.985587365801234e-05,-124.55157833285917,0.24155626018911353
2_7867_0,0,0.0343436128724547,0.0486627315148347,0.1430018496665558,0.159020563735195,0.0364831063169531,0.0615866732181663,0.232774414809239,0.1685995904433473,0.0333040085871045,34.46663612000003,0.1361648,-0.0070444522,0.4138978,1.9387313515290307e-05,-15.610842138256768,-9.066685929757648,6.544156208499121,2754.875,2065.25,1126.0,2716.333333333333,8.121771073172013e-05,0.0,0,0,NO_FIRE,0,12.199678117236449,78.5525611773093,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.55318001983156,12.2036131347637]}",0.1126,0.2716333333333333,0.2754875,0.206525,0.0376984003466252,0.1908459410279941,0.0697129012840273,0.0412969731324635,0.1800029825045338,0.2634884943948734,0.1618706338289,0.0550836734805823,shrub,0.2634884943948734,4.189219443305834,80.74,Salem Steel Plant (SAIL),Steel / Metallurgy,0,0,0,0,0.0003,0.0,-1.0,0.1012,-0.9949,7732,1,1,0.0833,0,1.034626407401514,0.8699204457750774,37.713884550329404,4.8561190148669994e-05,-102.15978949897273,0.15745932209500163
2_7868_0,0,0.0389865535765842,0.0914720316650345,0.0401181920223232,0.3068455944548508,0.0886252720313342,0.0964910649130807,0.1199054687933408,0.1115066865336542,0.0639252872757711,30.19411112,0.2623199,0.0822008,0.35218433,1.8235495560641392e-05,-17.702578370345822,-8.972974697429969,8.729603672915854,2299.5,1584.5,1299.0,2711.4,9.829701869485686e-05,0.0,0,0,NO_FIRE,0,15.598751902857265,80.175234034683,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,15.599244908735491]}",0.1299,0.27114,0.22995,0.15845,0.0695679736026129,0.1213493838803327,0.105008333052974,0.0964482264835606,0.3339308609287068,0.1304895268102406,0.0436594255971589,0.0995462696444133,crops,0.3339308609287068,5.39042212304975,85.99,Autonagar Industrial Area Guntur,Industrial Estate,0,0,0,0,0.0002,0.0,-1.0,0.1012,-0.9949,7733,1,1,0.0833,0,0.6215288918179777,0.67704220563592,35.43143197669452,8.73188511943178e-06,-154.53649316185164,0.1792494848034346
2_7869_0,0,0.0337603372773743,0.074979753976333,0.0370738859332743,0.357693629827173,0.0315881232575823,0.1288272267917082,0.183223916494864,0.0689888865842173,0.034139928851454,33.314763380000045,-0.004060018,-0.13373253,0.27244022,2.354577148411771e-05,-18.635170414115063,-11.562035671974847,7.073134742140219,3692.0,2844.0,1613.0,2821.0,3.887258899026008e-05,0.0,0,0,NO_FIRE,0,13.946265668402274,77.36183926134015,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3584206919526,13.946344785955572]}",0.1613,0.2821,0.3692,0.2844,0.0372497075881063,0.0752730289296334,0.1405619955524134,0.0344654600694016,0.3902756556747504,0.1999136360909732,0.0404509164672866,0.0818095996274346,crops,0.3902756556747504,1.650937155169485,103.36,Peenya Industrial Area Bangalore,Industrial Estate,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,7734,1,1,0.0833,0,2.9282429961670022,1.1383355044789858,43.129244849523815,0.0,-131.80907128178077,0.09152850973606938
2_7870_0,1,0.0399046885330001,0.0532574970706331,0.0324873854319944,0.0666839888198646,0.0308874988738723,0.0512140964295853,0.1846790808011536,0.4857904025422478,0.0373990608258517,28.14671714000002,0.22639,0.027641552,0.4428795,3.013865913468979e-05,-14.1244228534417,-7.801998233398649,6.32242462004305,2181.0,1454.0,890.0,2305.0,0.000131072463968,0.0,0,0,NO_FIRE,0,17.944181271558527,80.26992052262078,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26896221249984,17.943847800287443]}",0.089,0.2305,0.2181,0.1454,0.0396849533981302,0.5154827169569444,0.0543443868710881,0.0327753939892288,0.070759824719676,0.1959669722544807,0.0344730682649818,0.0565126835454698,trees,0.5154827169569444,4.348981266295965,57.83,Kakatiya Thermal Power Station Warangal,Thermal Power,0,0,0,0,0.0031,0.0,-1.0,0.1012,-0.9949,7735,1,1,0.0833,0,0.8825047545274244,0.75222621895728,29.851870933666522,0.00010686651162144359,-89.3005987924985,0.3950348313475461
2_7871_0,0,0.0343933833446506,0.0545359733419454,0.0431200807191887,0.3630226567786719,0.0417236771187459,0.096604250091109,0.119244264899658,0.1380315311585686,0.0438373186387957,34.02912956,0.07274694,-0.06774097,0.39745024,2.2962183457861764e-05,-15.940906750158856,-9.315768734371009,6.625138015787849,2981.6666666666665,2250.25,1122.5,2603.333333333333,6.840972091167331e-05,0.0,0,0,NO_FIRE,0,14.37137719434256,75.98113995558668,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.98399830724973,14.368552969491747]}",0.11225,0.2603333333333333,0.2981666666666666,0.225025,0.0487016516469366,0.1533479636874652,0.107323775304702,0.0463534735144158,0.4033048443509002,0.1324760005941302,0.0479048266495755,0.060587464251874,crops,0.4033048443509002,2.9792341410917205,109.45,Kirloskar Ferrous Industries Koppal,Steel / Metallurgy,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,7736,1,1,0.0833,0,1.4109090687408676,0.9900660817198682,37.91756695056431,0.0,-105.61070731660656,0.1570836561874965
2_7872_0,0,0.0397594564851388,0.0513886081054806,0.143817262727368,0.2092560884842117,0.0482168519170954,0.0533801126493407,0.1066981003885822,0.179305791452394,0.0483249388601897,32.532036800000014,0.14060387,-0.026046803,0.41225705,2.886052883078832e-05,-15.511321136320069,-8.060188481925051,7.451132654395018,2666.375,1907.0,1053.3333333333333,2531.0,9.090166297593896e-05,0.0,0,0,NO_FIRE,0,19.07674175042185,78.57415409203438,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.57114632551395,19.07572505827804]}",0.1053333333333333,0.2531,0.2666375,0.1907,0.0575031449429828,0.213360785511458,0.0635184322452702,0.0573745293812916,0.2489994497690302,0.1269629403885289,0.1711320303547802,0.0611486874066578,crops,0.2489994497690302,3.1496880569619137,99.2,Ramagundam Super Thermal Power Station NTPC,Thermal Power,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,7737,1,1,0.0833,0,1.1348811211600993,0.8817806516970724,35.66104180833682,0.0,-115.57691143164209,0.26234700650836895
2_7873_0,0,0.0351999451580707,0.0854258569082818,0.0387002133065834,0.5126605487088315,0.0416735146785728,0.0613486183126672,0.0780675382926487,0.0524182298507254,0.0752254941303712,30.08131646000004,-0.15064897,-0.25799465,0.19319811,2.426630230016484e-05,-23.560045745950283,-12.820737439214938,10.739308306735346,2468.5,1972.5,984.5,1456.0,4.028398351052224e-05,0.0,0,0,NO_FIRE,0,14.86439863381912,77.16856958132853,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1697744822875,14.862626375757484]}",0.09845,0.1456,0.24685,0.19725,0.0795599172957958,0.0554385196126214,0.0648834687706831,0.0440747039229321,0.5421995737961484,0.0825657174053959,0.0409300836849981,0.0903480155114249,crops,0.5421995737961484,1.6600791918037132,60.83,Bellary Thermal Power Station (BTPS Kudatini),Thermal Power,0,0,0,0,0.0023,0.0,-1.0,0.1012,-0.9949,7738,1,1,0.0833,0,-6.963330500833855,1.4475102482880107,43.39497760604114,9.413919247549563e-05,-253.01859498654864,0.09775433217211883
2_7874_0,0,0.0411351610492898,0.0499138199482803,0.0948501342252172,0.133314775854901,0.0338331269341762,0.0497128141405819,0.1750045807825194,0.2832670586304394,0.0356183433905243,32.73369997999998,0.2503209,0.043334305,0.44315732,2.433796196322812e-05,-16.5123089373774,-9.86270876666268,6.649600170714722,2456.0,1606.0,1033.5,2678.5,0.000109238620136,0.0,0,0,NO_FIRE,0,17.617764434618152,81.12388225807675,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.1223617324134,17.620454298004415]}",0.10335,0.26785,0.2456,0.1606,0.0416338203301088,0.3311071965125587,0.0581086646658503,0.0395471039329132,0.155829915064727,0.2045605881598578,0.1108690935825489,0.0583436177514351,trees,0.3311071965125587,4.48840458790704,45.37,Kothagudem Thermal Power Station Palwancha,Thermal Power,0,0,0,0,0.0107,0.0,-1.0,0.1012,-0.9949,7739,1,1,0.0833,0,0.8218480495978742,0.7171922772284746,34.706511083431955,0.0011862993013332733,-109.800252328879,0.2658645381785493
2_7875_0,0,0.0293287997674118,0.0495419548242352,0.0381840219488367,0.0462722083320841,0.0379251073463819,0.0760604815441183,0.1279580165282823,0.4572534001781605,0.0367378169903531,8.916936620000001,0.3950631,0.15626736,0.5651629,1.5017659336650104e-05,-9.718233770292082,-3.036582134899984,6.6816516353920985,2278.5,1354.0,867.5,3122.5,4.424652863396478e-05,0.0,0,0,NO_FIRE,0,9.54650378551662,77.44422491470277,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44825222036455,9.544599893769917]}",0.08675,0.31225,0.22785,0.1354,0.0422306277213256,0.525619094958877,0.0874325733953619,0.0435954343737116,0.0531905421715447,0.1470895061996766,0.0438930602830234,0.0569491608964788,trees,0.525619094958877,2.946299928776689,111.12,SPIC Fertilizers & Petrochem Tuticorin,Fertilizer,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,7740,1,1,0.0833,0,0.5667837847780536,0.510405007670416,8.371429966252112,0.0,-64.93385256439481,0.06644792938542174
2_7876_0,0,0.0325372275677967,0.0484661201771814,0.0424279063445283,0.1963142539025284,0.0364842816925374,0.0947588997951243,0.213526131468825,0.1997241921781096,0.0405613219336373,19.25644712000002,0.15012841,-0.0066545676,0.4374088,2.072251967548645e-05,-15.437386627527124,-8.374243697937278,7.063142929589848,2496.0,1820.0,964.0,2463.0,3.693598663204143e-05,0.0,0,0,NO_FIRE,0,12.14502109129924,76.38425674065032,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.38824018510351,12.140731064875334]}",0.0964,0.2463,0.2496,0.182,0.0465012466825984,0.2289724172242758,0.1086356845556971,0.0418271521277796,0.2250631170987851,0.2447955549589352,0.048641179456159,0.0555636478957694,shrub,0.2447955549589352,1.782408086007735,157.5,Peenya Industrial Area Bangalore,Industrial Estate,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,7741,1,1,0.0833,0,1.0308948892526557,0.8555271179469746,20.54220860738668,0.0,-109.03646820956307,0.0765406709715983
2_7877_0,0,0.0379325689647527,0.032992907310836,0.3609711023047566,0.0666333984700031,0.0414972529746592,0.0386964237201027,0.0412419373518787,0.2634432158782147,0.0500021801679395,19.649519420000047,0.37836382,0.1810007,0.5892026,2.043641544075093e-05,-13.508278581556327,-2.345406893206664,11.162871688349664,1776.0,1155.0,662.0,2561.0,-1.119853383199349e-05,0.0,0,0,NO_FIRE,0,11.042648333351991,75.87009328316132,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8672173203142,11.044786418249517]}",0.0662,0.2561,0.1776,0.1155,0.0558385095083089,0.2941927025043427,0.043213128239115,0.0463408744781076,0.0744109485134781,0.0460557580335373,0.4031041898687575,0.0368438888543524,built,0.4031041898687575,0.0048932260302653,117.18,FACT Udyogamandal Eloor-Edayar Industrial Belt,Chemical / Fertilizer,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,7742,1,1,0.0833,0,0.5299917177818924,0.509119596274674,18.040279577004355,0.0,-150.7911805363953,0.0
