system:index,Burned_Area,CO,DW_bare,DW_built,DW_crops,DW_flooded,DW_grass,DW_shrub,DW_trees,DW_water,LST_C,NBR,NDMI,NDVI,NO2,S1_VH,S1_VV,S1_VV_VH,S2_B11,S2_B12,S2_B4,S2_B8,SO2,T21,confidence,day,fire_date,fire_label,latitude,longitude,month,sample_type,source,.geo,S2_B4_refl,S2_B8_refl,S2_B11_refl,S2_B12_refl,DW_water_norm,DW_trees_norm,DW_grass_norm,DW_flooded_norm,DW_crops_norm,DW_shrub_norm,DW_built_norm,DW_bare_norm,DW_dominant_class,DW_dominant_prob,atmospheric_SO2_NO2_ratio
2_7063_0,0,0.0330358937338414,0.0474917561034945,0.4793102470473112,0.1139250100480721,0.0331157959367641,0.046726938789053,0.0602012126816107,0.0624190748751382,0.0439407397061586,29.04223838000001,0.13350843,0.0239225,0.3156357,2.3778993076241003e-05,-15.47370625386689,-7.148101036063523,8.325605217803368,2468.5,1979.5,1347.0,2589.5,5.0534530928218606e-05,0.0,0,0,NO_FIRE,0,12.668224462445098,77.9990243615086,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.99622454367746,12.670737082505852]}",0.1347,0.25895,0.24685,0.19795,0.04953129903183261,0.07036062395866988,0.05267198489328882,0.0373291028369082,0.12841963466319864,0.06786058421756352,0.5402926608491865,0.05353410954935181,built,0.5402926608491865,2.1251753918340066
2_7064_0,0,0.0402338822740967,0.0590126086248173,0.0513565015446926,0.2756533207748795,0.0664136581056352,0.0633386731081243,0.1355294321796723,0.1994695235487251,0.0565238817971909,31.00589087000003,0.23717472,0.06849315,0.41056797,2.724279136427788e-05,-16.780908756638222,-8.957511324457005,7.823397432181217,2176.0,1539.0,1043.0,2496.0,9.999547973286152e-05,0.0,0,0,NO_FIRE,0,16.395693727517223,80.99341251856553,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.99659759263666,16.398745511601867]}",0.1043,0.2496,0.2176,0.1539,0.06229916382110326,0.21985016120207476,0.0698102509366306,0.0731994200456228,0.30381797645112896,0.149377042578879,0.056603810659913885,0.06504217430464682,crops,0.30381797645112896,3.6705298805753297
2_7065_0,0,0.0340857447528034,0.0681919653101691,0.1285683792971429,0.2160101327823386,0.0346632449266811,0.0478170236816541,0.0901908948684909,0.2179261265832576,0.0419680078824361,26.95041014000003,0.106807396,-0.009789483,0.3256785,2.427289627690731e-05,-16.416325446998837,-8.399784249904211,8.016541197094625,2914.0,2306.0,1453.5,2857.5,4.248662725993724e-05,0.0,0,0,NO_FIRE,0,10.867176581696766,77.35976841031788,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3584206919526,10.865123361425614]}",0.14535,0.28575,0.2914,0.2306,0.04964655360285087,0.2577983009149526,0.05656571634255588,0.04100529746663136,0.2555317532816572,0.10669239076395512,0.15209149198331587,0.0806684956440811,trees,0.2577983009149526,1.7503732053746741
2_7066_0,0,0.0361767203039592,0.0460061465733145,0.264103584016036,0.1624257562829083,0.0306926399199782,0.0477008663093377,0.1236583437084367,0.1338850198142034,0.0348209583960277,31.28958653000001,0.14222425,0.0089779,0.4268275,5.7264117521859255e-05,-15.796953182588124,-7.973910360742692,7.823042821845431,2870.0,2194.333333333333,1173.8,2922.0,0.00010403965972456092,0.0,0,0,NO_FIRE,0,11.747155687947108,77.86203390334897,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.86147725105953,11.745472339862744]}",0.11738,0.2922,0.287,0.2194333333333333,0.04129163338048263,0.15876447426953647,0.05656497621849722,0.03639616177823187,0.1926088507875927,0.14663740540320588,0.313181166400799,0.054555331761654204,built,0.313181166400799,1.816838610755613
2_7067_0,0,0.0371999630895402,0.0354557860270142,0.1150026960670948,0.0750152614805847,0.0393754583317786,0.0515090849809348,0.0587608597520738,0.4132339614350349,0.0618234024941921,23.58536945000003,0.47362614,0.1912578,0.7028318,2.625433293468364e-05,-13.001484318705453,-6.247806856533944,6.753677462171507,2266.5,1192.5,582.6153846153846,3338.5,1.490204431490502e-05,0.0,0,0,NO_FIRE,0,9.906306012391664,76.47941492841571,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.47807171351546,9.903926007417725]}",0.05826153846153846,0.33385,0.22665,0.11925,0.07271831405085119,0.48605666740734893,0.06058634217790712,0.04631445099022932,0.08823492598072935,0.06911607062957661,0.13526919955735564,0.041704029206001934,trees,0.48605666740734893,0.5676032353203868
2_7068_0,0,0.0343293867129323,0.039526083599776,0.2851784996998807,0.1700347107059011,0.0318959890787179,0.0581596436987941,0.0831433527326832,0.1119697213871404,0.0336222190254678,29.60621168,0.13071747,-0.0107930545,0.4142282,2.806080168519744e-05,-15.23478239979563,-7.325417958399596,7.909364441396034,2961.75,2228.333333333333,1200.5555555555557,2898.5,7.27125776223266e-05,0.0,0,0,NO_FIRE,0,11.009920745837334,76.8573700554874,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85536413284566,11.008853806884737]}",0.12005555555555557,0.28985,0.296175,0.2228333333333333,0.04132878927156332,0.13763437257069608,0.07149045268891865,0.03920688905880673,0.2090084750888224,0.10220069358948304,0.3505444453249607,0.048585882406748986,built,0.3505444453249607,2.591250900029836
2_7069_0,0,0.0370903329001393,0.0851854069385295,0.0631043383827767,0.2145807414244,0.0892229011067404,0.0685740881300985,0.180190710315051,0.0815621786094151,0.0813092264728859,31.749310219999984,-0.02708395,-0.11780854,0.2654197,2.4483286006633205e-05,-19.125223014635047,-12.65299794570667,6.472225068928378,3746.0,3121.0,1716.2,2956.4,0.00012677381375999412,0.0,0,0,NO_FIRE,0,14.075822881851456,79.69325842595488,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.69404043066335,14.072108925732305]}",0.17162,0.29564,0.3746,0.3121,0.09413736345768357,0.0944302237915817,0.07939300542030096,0.10329957662350969,0.2484350930730359,0.20861935507752807,0.07306029457895613,0.09862508797740392,crops,0.2484350930730359,5.177973811425785
2_7070_0,0,0.0400637048093128,0.0643491630054389,0.0413104468568538,0.0831712699107204,0.031170086741137,0.062590614791649,0.1781159291509539,0.4196455573585505,0.0376545971337084,25.51142372000004,0.16836159,-0.021018747,0.503344,3.9281791129393725e-05,-15.221516716222666,-8.76259990170569,6.458916814516977,2696.0,1840.0,854.0,2585.0,0.00010566245761086064,0.0,0,0,NO_FIRE,0,17.510592819308663,80.77423221960463,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.77201877160678,17.512656463910073]}",0.0854,0.2585,0.2696,0.184,0.04101773718392626,0.45712641994319136,0.0681809283097058,0.03395405935185547,0.09059975541199855,0.19402444658329387,0.045000111038450065,0.07009654217757864,trees,0.45712641994319136,2.6898584451714496
2_7071_0,0,0.0347537401639668,0.0328616525657707,0.0943640819605207,0.0446669282391667,0.0302213804970961,0.0409920300589874,0.0683189908595522,0.5603092150995508,0.0310946249956032,23.129063780000024,0.5006562,0.20357864,0.714607,1.7588478617968424e-05,-13.718220491941128,-6.495429951357176,7.222790540583951,2270.0,1141.5,571.0,3430.5,2.3482010093368127e-05,0.0,0,0,NO_FIRE,0,8.893128782326407,76.77646219855637,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.77451575727491,8.888829736362666]}",0.0571,0.34305,0.227,0.11415,0.03444132642223078,0.6206150605564875,0.045403985035069996,0.0334740949851656,0.049474410962699424,0.07567213514760039,0.1045204484632308,0.036398538427515476,trees,0.6206150605564875,1.3350790937300774
2_7072_0,0,0.032118788481902,0.0593257753644138,0.0549156559017402,0.1841494486434385,0.033655555431985,0.0759445621780204,0.2655223386722024,0.184035112880255,0.0390711480285972,26.80343528000003,0.10013471,-0.06076289,0.37139657,2.221769067914577e-05,-16.08561816578157,-9.156031486725873,6.929586679055699,2767.0,2004.0,1123.0,2450.0,3.25826419859997e-06,0.0,0,0,NO_FIRE,0,12.690155493747604,76.52949827917212,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.53197063056264,12.688703388188241]}",0.1123,0.245,0.2767,0.2004,0.04357605851460234,0.20525439492440145,0.08470098403336042,0.03753604710494289,0.20538191362191063,0.2961371126961833,0.06124744103220343,0.06616604807239568,shrub,0.2961371126961833,0.14665179408849544
2_7073_0,0,0.036566086571468,0.0752697104090375,0.0403822486947194,0.396714640339708,0.0431147715285548,0.0604516843751329,0.1405908909931393,0.1085054181789144,0.0607157552149146,40.164475460000006,0.016286645,-0.110721335,0.2720715,2.7100221690809896e-05,-21.09618263442649,-11.182278713800011,9.91390392062648,2533.0,1963.0,1160.5,2028.0,7.971530392598271e-05,0.0,0,0,NO_FIRE,0,16.117151726909675,76.571267918746,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.56790324192743,16.120267773524812]}",0.11605,0.2028,0.2533,0.1963,0.06558582262075818,0.11720873906424455,0.06530057041239921,0.046573047601847044,0.42853549198687285,0.15186781760569018,0.04362134656061423,0.08130716414757377,crops,0.42853549198687285,2.9415000672490956
2_7074_0,0,0.0357376071242906,0.1339936855104591,0.041819717421935,0.3801895925566426,0.0438658934536165,0.0504926243106481,0.1630675834202175,0.0585592086105768,0.0559600244822173,38.506735760000026,-0.04506415,-0.15069786,0.17710103,2.9449013998986055e-05,-20.793808899886145,-12.630263872842828,8.163545027043316,3050.5,2464.0,1574.0,2251.5,5.988213238752415e-05,0.0,0,0,NO_FIRE,0,15.558258923780532,76.05253593544708,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.05586352997929,15.554329144529515]}",0.1574,0.22515,0.30505,0.2464,0.06030510825566098,0.0631061091788633,0.05441318518603698,0.04727191379789793,0.4097098732344143,0.17572916313269632,0.04506685995379349,0.14439778726063657,crops,0.4097098732344143,2.033417227129775
2_7075_0,0,0.033773589873606,0.0458948737583481,0.0560132371387086,0.30596024924531,0.0401041756849736,0.0697959339819275,0.2096398003363552,0.1389580104553785,0.0357886846714581,34.47518117000004,0.13717407,-0.016226819,0.41370916,2.3133636203475142e-05,-16.659601908374462,-9.748516821117269,6.911085087257193,2849.5,2093.0,1144.0,2758.5,5.185763330135288e-05,0.0,0,0,NO_FIRE,0,14.21425861698293,76.57695755657632,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.57688639476861,14.215839371191429]}",0.1144,0.27585,0.28495,0.2093,0.039670218586725356,0.15402898149921707,0.07736579265054362,0.044453754874431956,0.3391437846300685,0.23237670733546525,0.06208826564712421,0.05087249477642391,crops,0.3391437846300685,2.241655088081778
2_7076_0,0,0.0383494200243662,0.0563392981894139,0.0556299237250641,0.3235334310411417,0.0817553511915321,0.0744894362505874,0.0766139022634888,0.1366875009334762,0.0980275600813911,32.28935738000001,0.3468105,0.15322098,0.5421748,3.258261794904957e-05,-16.726900948824195,-9.857826154571905,6.86907479425229,2005.6666666666667,1324.75,810.9,2731.5,0.00015215329393550157,0.0,0,0,NO_FIRE,0,18.64572380410084,78.87270043686675,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.87657352211458,18.644533721900668]}",0.08109,0.27315,0.20056666666666667,0.132475,0.10854846797276131,0.15135762641684705,0.08248409098872257,0.09052982766323626,0.35825698658956745,0.08483656748379372,0.061600462041323335,0.06238597084374824,crops,0.35825698658956745,4.669768837280918
2_7077_0,0,0.0363489631712655,0.0539254428243593,0.230551078217104,0.2283922377152039,0.0453166614204426,0.0672851596575449,0.0938520214575178,0.1003907307818093,0.0453193365623626,30.55983925999999,0.23464501,0.07985068,0.42086977,2.208573029229082e-05,-16.524267451269836,-9.045372425427589,7.478895025842249,2526.5,1838.0,1208.5,2965.0,2.019265383061064e-05,0.0,0,0,NO_FIRE,0,12.34115338258104,79.4690282828937,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.46946160963347,12.338360427381629]}",0.12085,0.2965,0.25265,0.1838,0.05239031796776526,0.11605426525690336,0.07778337408183052,0.05238722543494309,0.2640272974606222,0.10849534920509776,0.2665229725722955,0.06233919802054239,built,0.2665229725722955,0.9142850864958281
2_7078_0,0,0.037943297850073,0.0504040053201606,0.1067053641818347,0.2872735468772589,0.0523569937213324,0.0895288961401092,0.1049844410445075,0.11470188403473,0.0541754036457859,29.19092225000003,0.21421689,0.030993814,0.41881707,4.523734496623567e-05,-15.883727230088612,-9.691618154853003,6.19210907523561,2447.75,1685.4,1066.8,2604.333333333333,0.0001302025815233778,0.0,0,0,NO_FIRE,0,13.320875795309693,80.13062499312232,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,13.317524087071908]}",0.10668,0.2604333333333333,0.244775,0.16854,0.06298509521923329,0.13335404263877396,0.10408756868941688,0.06087098596426309,0.333988313632777,0.12205640513470631,0.12405717486368213,0.05860041385714723,crops,0.333988313632777,2.8782100634013474
2_7079_0,0,0.0365555347261422,0.0748769872470245,0.0559290101922744,0.2121777518661882,0.0361442712553757,0.0638492171396026,0.2744413960430467,0.1402547453454106,0.0342452264609461,31.47586862000003,0.038336,-0.09746329,0.24334542,2.9175204575147872e-05,-16.04998284764663,-10.047418867983051,6.002563979663576,3288.0,2504.333333333333,1645.5555555555557,2704.0,0.0001344445910052952,0.0,0,0,NO_FIRE,0,15.505959375019536,77.80198520737581,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79859518117117,15.50941338032354]}",0.16455555555555557,0.2704,0.3288,0.2504333333333333,0.038395013006634025,0.15725061061927664,0.07158637205492477,0.04052418127671271,0.23788914206513315,0.3076978037405703,0.06270640599294831,0.08395047124380005,shrub,0.3076978037405703,4.608179889844483
2_7080_0,0,0.0351354780772026,0.0531033030323063,0.0823528101609554,0.1848172994408135,0.061233838670887,0.0875691661106733,0.1575067939411383,0.120732206327375,0.0863857389582942,31.255406330000028,0.11165217,-0.020533253,0.27891156,2.344328568367529e-05,-15.444632502149398,-8.217342983896685,7.227289518252713,1665.0,1277.0,901.0,1598.0,6.320675828834369e-05,0.0,0,0,NO_FIRE,0,15.726473267218935,74.75809682301056,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.76228952084718,15.725009048512225]}",0.0901,0.1598,0.1665,0.1277,0.10361715138574917,0.14481472811384682,0.10503663742454167,0.07344818725872167,0.22168291115862968,0.18892476361129687,0.09877977199001872,0.06369584905719544,crops,0.22168291115862968,2.696156125092894
2_7081_0,0,0.0364700125242235,0.0739716536389957,0.040158827217263,0.4209017344145921,0.0404152386217263,0.0677418398033631,0.1281047904283919,0.0952117387613837,0.0561944282482982,38.30336356999999,0.010962192,-0.11308568,0.28822348,2.6699313156617397e-05,-20.593452261650395,-11.0282715791434,9.565180682506996,2599.333333333333,2026.25,1144.3727272727274,2071.1666666666665,0.00010315357551677808,0.0,0,0,NO_FIRE,0,16.246813428891684,76.6216883708217,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.62180215897459,16.246031913301547]}",0.11443727272727273,0.20711666666666664,0.2599333333333333,0.202625,0.06090214907737839,0.1031881574155495,0.07341695173498354,0.043801048685155664,0.45616302141166304,0.13883684356967388,0.04352315626652006,0.08016867183907592,crops,0.45616302141166304,3.863529181881279
2_7082_0,0,0.039608973066856,0.0568559900106441,0.0482637971985123,0.2754177877138699,0.089795280330544,0.0709269911636628,0.0838297472725952,0.2159897780511528,0.0752557354768918,28.47826508000003,0.48565626,0.25552458,0.48076922,0.0001013362885259066,-16.277030706727615,-9.291188783487806,6.985841923239809,1735.0,1013.0,1026.0,2926.0,0.0003484388749486338,0.0,0,0,NO_FIRE,0,18.656415689985888,79.42062615816396,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.4245458454275,18.653516874741864]}",0.1026,0.2926,0.1735,0.1013,0.08212687136410084,0.23571046918297092,0.07740289617300324,0.09799393215782769,0.30056448295436206,0.0914837231622769,0.05267046609733008,0.06204715890812825,crops,0.30056448295436206,3.4384412535451747
2_7083_0,1,0.0351339418135195,0.0457938647466815,0.0332461705418407,0.0748834688953744,0.0347368314008538,0.049830660663752,0.2113080657113136,0.4550940578079058,0.0358575375155649,25.44648133999999,0.29535758,0.08914442,0.47767174,2.1119447078415964e-05,-9.89985171632307,-2.522759012561972,7.377092703761098,2158.5,1404.0,912.3333333333334,2581.0,6.574343036481034e-05,0.0,0,0,NO_FIRE,0,14.39565673246804,79.27541767762081,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.27183224712718,14.395502428015332]}",0.09123333333333333,0.2581,0.21585,0.1404,0.03811587824888139,0.48375630065689557,0.052969041560548775,0.0369245890310269,0.07959969872529661,0.2246164422797557,0.03534004497838936,0.04867800451920563,trees,0.48375630065689557,3.1129333131074253
2_7084_0,0,0.0341625680630254,0.0419520542103176,0.10188903610429,0.2119878062771426,0.0338396543067776,0.0537391307039393,0.1481787368344763,0.2271572464766601,0.0346993994769743,32.32695560000002,0.15374565,-0.0031047135,0.39164695,2.3015370918008777e-05,-16.7905132718355,-8.46749958588368,8.323013685951821,2665.5,1943.0,1158.0,2649.0,2.8011795444991423e-05,0.0,0,0,NO_FIRE,0,10.501756537485305,77.69119481481188,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69079734707682,10.505797247777805]}",0.1158,0.2649,0.26655,0.1943,0.04065813048905877,0.26616567168293453,0.06296744674152699,0.0396507461583763,0.24839126957873603,0.17362463064866196,0.11938586222743094,0.04915624247327442,trees,0.26616567168293453,1.217090767069633
2_7085_0,0,0.0369413410116472,0.0520467046770222,0.0316544081627701,0.0620745086233087,0.0292231995845213,0.0665739548802819,0.1776856730658827,0.4919761983910575,0.0367538711344379,27.41526085999999,0.22890224,0.034827948,0.4895533,2.1502713387026435e-05,-15.021398828181212,-8.817811741630209,6.203587086551003,2314.0,1556.75,850.2,2481.0,6.71343126109316e-05,0.0,0,0,NO_FIRE,0,16.229304925514285,79.36233139460937,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.36166377553913,16.228065607619158]}",0.08502,0.2481,0.2314,0.155675,0.03877037581831253,0.5189685199558148,0.0702265413343482,0.03082653324764597,0.06548023252461585,0.18743441465242655,0.03339113031897574,0.054902252147860334,trees,0.5189685199558148,3.122132142236374
2_7086_0,0,0.0349751727985066,0.0449863481014196,0.0277777482145305,0.0302590122205558,0.0418688004178091,0.0296875478475001,0.031072064070031,0.034921044636325,0.72859539133336,25.31659658000001,0.19327731,0.12698413,-0.22657952,2.9603434980210774e-05,-26.291449722558347,-18.58403044441884,7.707419278139511,275.0,240.0,563.0,355.0,8.432471703137102e-05,0.0,0,0,NO_FIRE,0,16.13058393201814,74.58503285866995,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.58262646402328,16.12925092636601]}",0.0563,0.0355,0.0275,0.024,0.751774123556267,0.03603198433234514,0.030631994834260004,0.043200768372756965,0.031221639146189254,0.03206055653273275,0.028661438936814176,0.04641749428863477,water,0.751774123556267,2.8484774516112803
